,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
1259,ryches,1291,1336,45,0.38032,0.38511,7.0
1260,gkibet,1292,1325,33,0.38031,0.38875,28.0
1261,atul,1293,1297,4,0.37997,0.39621,2.0
1262,walker77,1294,1341,47,0.37988,0.38306999999999997,5.0
1263,Nikhil Tomar,1295,1328,33,0.37977,0.38745,15.0
1264,Supun Nakandala,1296,1343,47,0.37974,0.38285,29.0
1265,Kobe Pythons,1297,1338,41,0.37967,0.3837,7.0
1266,Edward Eric,1298,1302,4,0.37909,0.39383,2.0
1267,Boris Pyakillya,1299,1276,-23,0.37906,0.40214,2.0
1268,brockman,1300,1344,44,0.379,0.3822,1.0
1269,NineRui,1301,1329,28,0.37885,0.38726,3.0
1270,albert_xjtu,1302,1349,47,0.3785,0.38014000000000003,12.0
1271,Igor Kotenkov,1303,1241,-62,0.37784,0.40986999999999996,9.0
1272,hamelg,1304,1238,-66,0.37758,0.41043,1.0
1273,SAIL,1305,1239,-66,0.37758,0.41043,3.0
1274,Omri Bashari,1306,1240,-66,0.37758,0.41043,1.0
1275,lusunner,1307,1216,-91,0.37736,0.4152,6.0
1276,WolfgangReuter,1308,1287,-21,0.37731,0.39849,64.0
1277,dipdeep,1309,1278,-31,0.3767,0.40176,1.0
1278,Zhu Hui,1310,1285,-25,0.37663,0.39998,18.0
1279,Vinod Reddy,1311,1317,6,0.37658,0.3915,20.0
1280,kozistr,1312,1369,57,0.37631,0.37815,11.0
1281,Cobra,1313,1314,1,0.37577,0.39171999999999996,3.0
1282,Siddhartha Sinha,1314,1327,13,0.37556,0.38773,1.0
1283,Vladislav Plotnikov,1315,1324,9,0.37551999999999996,0.38892,10.0
1284,Mockingray,1316,1267,-49,0.37535,0.40415999999999996,3.0
1285,Andrew Zhang,1317,1332,15,0.37501999999999996,0.38549,10.0
1286,Ilia Denisov,1318,1438,120,0.37496,0.35775999999999997,15.0
1287,Jan,1319,1309,-10,0.37467,0.3924,1.0
1288,Telemachus,1320,1374,54,0.37419,0.37625,25.0
1289,Philip,1321,1380,59,0.37396999999999997,0.37446999999999997,1.0
1290,Thian Liang,1322,1322,0,0.37393000000000004,0.38944,13.0
1291,KMU_doyun525,1323,1234,-89,0.37373,0.41084,8.0
1292,Sungchul Kim,1324,1370,46,0.37354,0.37761,6.0
1293,A.Demyanchuk [ods.ai],1325,1376,51,0.37298000000000003,0.3756,9.0
1294,Kihachi,1326,1396,70,0.37292,0.37065,74.0
1295,Rajat,1327,1305,-22,0.37290999999999996,0.39361999999999997,15.0
1296,[ods.ai]IlyaLion,1328,1213,-115,0.37234,0.41578999999999994,34.0
1297,koshian,1329,524,-805,0.37217,0.46596000000000004,12.0
1298,Кузнецов Илья Ефимович,1330,1443,113,0.37179,0.35617,1.0
1299,Jiazhen Xi,1331,1411,80,0.37146,0.36691,1.0
1300,AlexeyS,1332,1346,14,0.37137,0.38151,7.0
1301,DonQwerty,1333,1347,14,0.37093000000000004,0.38095999999999997,27.0
1302,xiaoyi,1334,1337,3,0.37081,0.3842,7.0
1303,akovski,1335,1283,-52,0.37067,0.40028,1.0
1304,Bibhas Mondal,1336,1350,14,0.37055,0.38008000000000003,30.0
1305,lang,1337,1348,11,0.37045,0.38093,24.0
1306,Samik,1338,1421,83,0.37035,0.36461,4.0
1307,hirokiii,1339,1379,40,0.37014,0.37475,3.0
1308,hywel,1340,1112,-228,0.36978,0.4315,7.0
1309,Crystal,1341,1291,-50,0.36951,0.39768000000000003,14.0
1310,BKraus,1342,1392,50,0.36948000000000003,0.37106999999999996,3.0
1311,Zhee,1343,1377,34,0.36914,0.3756,19.0
1312,Ed53,1344,1247,-97,0.36911,0.40915,16.0
1313,KaranGautam,1345,1372,27,0.36904000000000003,0.37731,1.0
1314,TKassis,1346,1388,42,0.36891999999999997,0.37176,2.0
1315,Prasaad,1347,1433,86,0.36884,0.36009,13.0
1316,dmitry,1348,1161,-187,0.36851,0.42336,16.0
1317,Ulysses,1349,1375,26,0.36835,0.37579,14.0
1318,vaden4d,1350,1284,-66,0.36811,0.4,3.0
1319,Lucas & Santana,1351,1373,22,0.36776,0.37666,11.0
1320,RobinDong,1352,1252,-100,0.36663,0.40808,91.0
1321,hshmhashemi,1353,1454,101,0.36607,0.35375999999999996,3.0
1322,Jay Ratcliff,1354,1335,-19,0.36603,0.38518,1.0
1323,vsm999,1355,1342,-13,0.3658,0.38303000000000004,37.0
1324,weiwei,1356,1417,61,0.36504000000000003,0.36561,1.0
1325,DINGmx,1357,1303,-54,0.36493000000000003,0.39382,12.0
1326,spiralis,1358,1398,40,0.36459,0.37049,6.0
1327,Wenjian,1359,1331,-28,0.36441999999999997,0.38606,3.0
1328,Oscar Johansson,1360,1400,40,0.36380999999999997,0.36979,29.0
1329,MR Kombucha,1361,1403,42,0.36278,0.36869,2.0
1330,Wild Cherry,1362,1306,-56,0.36271,0.39350999999999997,14.0
1331,快点小宝贝,1363,1345,-18,0.36269,0.38201999999999997,27.0
1332,Grad Student Descent,1364,1289,-75,0.36241999999999996,0.39834,28.0
1333,littlefieldnick,1365,170,-1195,0.36225,0.56681,51.0
1334,Andreas Eichenberger,1366,1367,1,0.36207,0.37917,22.0
1335,Warastra,1367,1333,-34,0.36193000000000003,0.3853,2.0
1336,Free_Just,1368,1265,-103,0.36149000000000003,0.40428000000000003,2.0
1337,Rob Wishart,1369,1288,-81,0.36104,0.39847,1.0
1338,zezhong,1370,1446,76,0.36082,0.35535,18.0
1339,Wow,1371,1390,19,0.36045,0.37171,16.0
1340,Lihaihan,1372,1419,47,0.36034,0.36503,13.0
1341,Kurouser,1373,1326,-47,0.35972,0.3881,8.0
1342,Bearsuny,1374,1391,17,0.35968,0.37125,8.0
1343,Brian McMahon,1375,1440,65,0.35936,0.35722,17.0
1344,acerchen,1376,1418,42,0.35918,0.36561,7.0
1345,Azat Davletshin,1377,1290,-87,0.35907,0.39803,25.0
1346,DStjhb,1378,1416,38,0.35883000000000004,0.36576,23.0
1347,Shigenori Nagae,1379,1435,56,0.35875999999999997,0.35859,4.0
1348,Medphy,1380,1407,27,0.35871,0.36812,29.0
1349,Srikanth/Dilendra,1381,1389,8,0.35836,0.37172,17.0
1350,impulsecorp,1382,1386,4,0.35834,0.37278,5.0
1351,Derrek Hibar,1383,1460,77,0.35833000000000004,0.35081,12.0
1352,MLB,1384,1368,-16,0.35823,0.3791,27.0
1353,MLbeginner,1385,1423,38,0.35752,0.36278,11.0
1354,MCSkellington,1386,1420,34,0.35733000000000004,0.36501999999999996,2.0
1355,Pytkos,1387,1468,81,0.35711,0.34884,25.0
1356,Shapes,1388,1353,-35,0.35683000000000004,0.3793,7.0
1357,Michael Fiman,1389,1334,-55,0.35681,0.38525,52.0
1358,dddeepneettt,1390,1295,-95,0.35674,0.39653,16.0
1359,a pirate king,1391,1422,31,0.35631,0.36302,68.0
1360,blacksix,1392,1319,-73,0.35631,0.39084,5.0
1361,CHEN ZHAO,1393,1505,112,0.3559,0.33795,4.0
1362,FanBinqi,1394,1436,42,0.35501,0.35819,3.0
1363,KMAI_GSNMW,1410,1366,-44,0.35491,0.3793,11.0
1364,Yancheng Wang,1409,1362,-47,0.35491,0.3793,6.0
1365,风也萧萧,1408,1361,-47,0.35491,0.3793,4.0
1366,Yawei Li,1407,1357,-50,0.35491,0.3793,2.0
1367,Sihang Chen,1403,1354,-49,0.35491,0.3793,18.0
1368,wanqiguo,1406,1358,-48,0.35491,0.3793,2.0
1369,CSJackson,1405,1363,-42,0.35491,0.3793,2.0
1370,shaominghe1,1404,1351,-53,0.35491,0.3793,4.0
1371,Nick Styles,1399,1356,-43,0.35491,0.3793,1.0
1372,WHharvey,1402,1359,-43,0.35491,0.3793,14.0
1373,suraj,1401,1360,-41,0.35491,0.3793,1.0
1374,jotel,1400,1355,-45,0.35491,0.3793,9.0
1375,Mahmoud ElHussieni,1398,1364,-34,0.35491,0.3793,1.0
1376,一只菜b,1397,1352,-45,0.35491,0.3793,1.0
1377,pantsu,1396,1339,-57,0.35491,0.38359,13.0
1378,Olezha,1395,1365,-30,0.35491,0.3793,3.0
1379,rock,1411,1401,-10,0.35379,0.36966,8.0
1380,Real Haque,1412,1524,112,0.353,0.33058000000000004,7.0
1381,I'm from Vietnam,1413,1429,16,0.3528,0.36056,5.0
1382,shui,1414,1371,-43,0.35261,0.37733,6.0
1383,BestOrNothing,1415,1448,33,0.35252,0.35474,22.0
1384,Nisonoff,1416,1406,-10,0.35224,0.36821,5.0
1385,Anonymous Learning,1417,1425,8,0.35207,0.36215,3.0
1386,zhongtian,1418,1395,-23,0.35195,0.37072,1.0
1387,KenjiH,1419,1409,-10,0.3519,0.36801,1.0
1388,Jaeyeong Kim,1420,1432,12,0.35158,0.36025,8.0
1389,Sunkyu Park,1421,1410,-11,0.35148,0.36753,11.0
1390,Quoc Le,1422,1434,12,0.35091,0.36001,6.0
1391,Phuchitsan Chaisuk,1423,1469,46,0.35031999999999996,0.34867,2.0
1392,Little_DK,1424,1466,42,0.3494,0.34915999999999997,1.0
1393,TheLolander,1425,1452,27,0.34904,0.35417,4.0
1394,hehe,1426,1415,-11,0.34902,0.36580999999999997,23.0
1395,Fola,1427,1424,-3,0.34901,0.36274,1.0
1396,superXJTLUteam,1428,1441,13,0.34886999999999996,0.35705,7.0
1397,Joan GE,1429,1479,50,0.34878000000000003,0.3467,12.0
1398,Dmitriy Umerenkov,1430,1384,-46,0.34874,0.37290999999999996,11.0
1399,PP,1431,1412,-19,0.34826999999999997,0.36678,9.0
1400,Yovin Ransika Yahathugoda,1432,1490,58,0.34812,0.34317,12.0
1401,yufu,1433,1402,-31,0.34783000000000003,0.36930999999999997,6.0
1402,Team DukeChem,1434,1484,50,0.34770999999999996,0.34517,1.0
1403,karan07,1435,1453,18,0.34765999999999997,0.35398,7.0
1404,jancsi,1436,1451,15,0.34763,0.35428000000000004,2.0
1405,Hvalur,1437,1444,7,0.34755,0.35616,8.0
1406,Thibaut,1438,1533,95,0.34743,0.32899999999999996,2.0
1407,newebug,1439,1394,-45,0.34742,0.37081,2.0
1408,KarthikDutt,1440,1500,60,0.34724,0.34034000000000003,8.0
1409,Test234,1441,844,-597,0.3471,0.4512,8.0
1410,Andreas Daiminger,1442,1387,-55,0.34678000000000003,0.37245,1.0
1411,fuliren19,1443,1439,-4,0.34662,0.35757,9.0
1412,wujecco,1444,1455,11,0.34654,0.35363,4.0
1413,Ahmed Sleem,1445,1488,43,0.34601,0.34376999999999996,1.0
1414,nadanai263,1446,1462,16,0.34576999999999997,0.35054,9.0
1415,y.kobayashi,1447,1481,34,0.34571,0.34642,27.0
1416,Bibek,1448,457,-991,0.34567,0.47486000000000006,1.0
1417,"LIN, TING-HSUAN",1449,1527,78,0.3455,0.32981,15.0
1418,ellipsis,1450,1483,33,0.34547,0.34608,1.0
1419,Zhixuan Liu,1451,1383,-68,0.34489000000000003,0.37356999999999996,35.0
1420,hello_world,1452,1458,6,0.34475,0.35264,5.0
1421,Avi Mor,1453,1464,11,0.34456,0.35003,4.0
1422,🔬,1454,1449,-5,0.34441,0.3545,7.0
1423,Trial&Error,1455,1474,19,0.34423000000000004,0.34763,1.0
1424,aalavada-pappu,1456,1431,-25,0.3433,0.36025999999999997,3.0
1425,Fengye,1457,1465,8,0.34315999999999997,0.34968,3.0
1426,rookzeno,1458,1467,9,0.34303,0.34908,1.0
1427,JTwomey,1459,1472,13,0.34291,0.34842,23.0
1428,bosskwei,1460,1413,-47,0.34267,0.36651,18.0
1429,Paulo S. Santos,1461,1518,57,0.34257,0.33214,1.0
1430,CancerM John,1462,1487,25,0.34233,0.34393,4.0
1431,hanzhiwei,1463,1457,-6,0.34213000000000005,0.35307,27.0
1432,KennethOdoh,1464,1414,-50,0.34131999999999996,0.36643000000000003,14.0
1433,bgc1994,1465,1536,71,0.34101,0.32873,1.0
1434,[Kent AI Lab] Koke_Cacao,1466,1399,-67,0.34086,0.36996,19.0
1435,Anderson Banihirwe,1467,1470,3,0.34074,0.34857,1.0
1436,fzs14,1468,1480,12,0.34064,0.34649,3.0
1437,A Santosh Kumar,1469,1485,16,0.34042,0.34459,2.0
1438,rgtrnx,1470,1428,-42,0.34010999999999997,0.36111,3.0
1439,Dyakov Brothers,1471,1382,-89,0.33945,0.37375,20.0
1440,Yuefeng Mi,1472,1491,19,0.33941,0.34276999999999996,22.0
1441,cawup,1473,1385,-88,0.33926999999999996,0.37283,18.0
1442,C_heng,1474,1526,52,0.33888,0.32991,3.0
1443,LarsHulstaert,1475,1442,-33,0.33878,0.35624,9.0
1444,masih4,1476,1456,-20,0.33829000000000004,0.35336,6.0
1445,miyashita,1477,1508,31,0.33807,0.33662,1.0
1446,Ant0n,1478,1515,37,0.33797,0.33479000000000003,8.0
1447,newber than IG,1479,1498,19,0.33765,0.34114,6.0
1448,Krishnadasar Sudheer Kumar,1480,1405,-75,0.33719,0.36834,183.0
1449,BhuvanTheKnight,1481,1404,-77,0.33719,0.36834,144.0
1450,shigengtian,1482,1445,-37,0.33713000000000004,0.35608,1.0
1451,Akinobu Nishibayashi,1483,1513,30,0.33699,0.33516,5.0
1452,Jelena Jovanovic,1484,1512,28,0.33681,0.33615,2.0
1453,dsml,1485,1521,36,0.33668000000000003,0.33178,7.0
1454,CeMMies,1486,1381,-105,0.33616999999999997,0.37416,9.0
1455,JP H,1487,1427,-60,0.33603,0.36117,17.0
1456,Jhonny G,1488,1450,-38,0.33598,0.35435,2.0
1457,Kooonooo,1489,1538,49,0.3353,0.32766,1.0
1458,daralthus,1490,1510,20,0.33484,0.33653,8.0
1459,Heng,1491,1482,-9,0.3347,0.34626999999999997,23.0
1460,Alexia_pesma.,1492,1548,56,0.33409,0.32499,1.0
1461,seo hyun,1493,1550,57,0.33409,0.32499,13.0
1462,prt123,1494,1547,53,0.33409,0.32499,1.0
1463,Chicken Dinner,1495,1549,54,0.33409,0.32499,2.0
1464,xiaokexixi,1496,1546,50,0.33409,0.32499,3.0
1465,Muhammad Shahin,1497,1496,-1,0.33383,0.34174,3.0
1466,taste_cyn,1498,1529,31,0.33344,0.32949,6.0
1467,Sheng Chuan,1499,1463,-36,0.33314,0.35047,10.0
1468,chenqiang,1500,1486,-14,0.33238,0.34444,12.0
1469,Alexandre D,1501,1492,-9,0.33234,0.34263000000000005,9.0
1470,hhkk,1502,1426,-76,0.33188,0.3612,15.0
1471,Edmundo Mizutani,1503,1489,-14,0.33166,0.34360999999999997,4.0
1472,zhoudu,1504,1447,-57,0.33164,0.3549,21.0
1473,Paul H,1505,1478,-27,0.33141,0.34694,3.0
1474,Gorkhali,1506,1511,5,0.33119,0.33633,15.0
1475,CatEek,1507,1503,-4,0.33078,0.33910999999999997,29.0
1476,Rangan Das,1508,1050,-458,0.32977,0.4368,33.0
1477,tequiller,1509,1459,-50,0.32961999999999997,0.35174,3.0
1478,kaush,1510,1519,9,0.32953000000000005,0.33211,8.0
1479,RxRx,1511,1543,32,0.32916,0.32615,27.0
1480,FranciscoIngham,1512,1535,23,0.3283,0.32884,1.0
1481,"СКБ ""МиР""",1513,1517,4,0.32829,0.3326,3.0
1482,Joe Doerr,1514,1475,-39,0.3282,0.34757,4.0
1483,vfdev,1515,1522,7,0.32814,0.33142,6.0
1484,tomlzt,1516,1525,9,0.32744,0.33032,1.0
1485,liulibo,1517,1473,-44,0.32708000000000004,0.34769,18.0
1486,Christophe Klein,1518,1430,-88,0.32650999999999997,0.36053,23.0
1487,Adnen,1519,1542,23,0.32569000000000004,0.32668,23.0
1488,AneZreT,1520,1523,3,0.32475,0.33134,9.0
1489,Romanov.Michael,1521,1516,-5,0.32423,0.33334,5.0
1490,xuzj,1522,1461,-61,0.32369000000000003,0.35061,6.0
1491,xuhai,1523,1509,-14,0.3235,0.33660999999999996,5.0
1492,PSM24,1524,1477,-47,0.32306,0.34694,1.0
1493,Moritz,1525,1557,32,0.32248000000000004,0.32124,13.0
1494,WenhangBao,1526,1565,39,0.32203000000000004,0.31932,6.0
1495,Stefanie04736,1527,1552,25,0.32174,0.3241,5.0
1496,Mustafa,1528,1493,-35,0.32142,0.34215,8.0
1497,ivanwang,1529,1494,-35,0.32141,0.34208,1.0
1498,上海林宥嘉,1530,1507,-23,0.3208,0.33748,11.0
1499,cwin!,1531,1555,24,0.31997,0.32236,30.0
1500,mikhonov,1532,1586,54,0.3199,0.30959000000000003,12.0
1501,Mert Caglar,1533,1530,-3,0.31908000000000003,0.32948,5.0
1502,Alex Sim,1535,1556,21,0.31806999999999996,0.32148000000000004,12.0
1503,Pablo Pastore,1536,1588,52,0.31769000000000003,0.30893000000000004,4.0
1504,Alex Ozerin,1537,1476,-61,0.31737,0.34698,12.0
1505,RajatAgarwal,1538,1514,-24,0.31694,0.33513000000000004,3.0
1506,just for fun :),1539,1520,-19,0.31658000000000003,0.33181,1.0
1507,harry potter,1540,1532,-8,0.31589,0.32911999999999997,16.0
1508,Valera Sarapas,1541,1576,35,0.31575,0.31345,5.0
1509,lefloy,1542,1397,-145,0.3157,0.37054000000000004,1.0
1510,Wayne Nixalo,1543,1562,19,0.31539,0.31983,1.0
1511,shubhajitml,1544,1539,-5,0.31539,0.32741,1.0
1512,Daria Grechishnikova,1545,1471,-74,0.31516,0.34856,2.0
1513,quangvinh242003,1546,1545,-1,0.31485,0.32542,1.0
1514,SachinAgrawal,1547,1558,11,0.31484,0.32095999999999997,5.0
1515,qzane,1548,1580,32,0.31473,0.3114,15.0
1516,EyalGutflaish,1549,1437,-112,0.31385,0.35777,3.0
1517,SyKeep,1550,1596,46,0.31344,0.30512,16.0
1518,Taiga Aisaka,1551,1566,15,0.31290999999999997,0.31813,2.0
1519,Jacek,1552,1534,-18,0.31275,0.32886,12.0
1520,Galitskiy Igor,1553,1559,6,0.31246,0.32016,1.0
1521,Morylov Yehor,1554,1531,-23,0.31219,0.32946,6.0
1522,Suman Ghosh,1555,1209,-346,0.31219,0.41606000000000004,9.0
1523,Beginner,1556,1567,11,0.3103,0.31766,7.0
1524,EE258_F18_WLLQ,1557,1573,16,0.30946999999999997,0.31386,1.0
1525,Snow720,1558,1506,-52,0.30935999999999997,0.33760999999999997,16.0
1526,ksirinuk,1559,1497,-62,0.30908,0.3414,5.0
1527,FlyingDog,1560,1590,30,0.30901,0.30785999999999997,6.0
1528,Nikhil pandey,1561,1582,21,0.30899,0.31099,3.0
1529,roymond,1562,1575,13,0.30793000000000004,0.31373,14.0
1530,Vettejeep,1563,1504,-59,0.30777,0.33815,18.0
1531,Team4,1564,1578,14,0.30688000000000004,0.31196999999999997,2.0
1532,Wenhui Jia,1565,1537,-28,0.30659000000000003,0.3283,3.0
1533,Craig Thomas,1566,1540,-26,0.30621,0.32735,3.0
1534,cstorm125,1567,1569,2,0.30539,0.31606,2.0
1535,Lekoup,1568,1583,15,0.30472,0.31074,17.0
1536,•﹏•,1569,1553,-16,0.30472,0.32404,10.0
1537,Just for fun,1570,1608,38,0.30377,0.29867,1.0
1538,shang,1571,1615,44,0.30332,0.29654,3.0
1539,skydream,1572,1620,48,0.30267,0.29469,8.0
1540,redprofit,1573,1528,-45,0.30222,0.32958000000000004,4.0
1541,TEIN,1574,1607,33,0.30158,0.29893000000000003,3.0
1542,DeepProteinLoc,1575,1597,22,0.30129,0.30443000000000003,29.0
1543,Grzegorz Gil,1576,1627,51,0.30103,0.29217,10.0
1544,Alexander Kuznetsov,1577,1577,0,0.30091999999999997,0.31317,5.0
1545,deivanai meyyappan,1578,1601,23,0.30053,0.30078,1.0
1546,Liang Shuang,1580,1592,12,0.29934,0.30591,1.0
1547,Barak Katz,1581,1499,-82,0.29917,0.34091,3.0
1548,wentiliangkaihua,1582,1571,-11,0.29908,0.31484,5.0
1549,Bernardo,1583,1551,-32,0.29891,0.32485,13.0
1550,Dennis Subachev,1584,1564,-20,0.29863,0.31951999999999997,12.0
1551,Francisco de Abreu e Lima,1585,1570,-15,0.29822,0.3155,28.0
1552,KihoSuh,1586,1560,-26,0.29821,0.31995999999999997,3.0
1553,Corrado Alessio,1587,1544,-43,0.29813,0.32565,7.0
1554,Tim Meyer,1588,1593,5,0.29811,0.30576,16.0
1555,andy.Wang,1589,1568,-21,0.29783000000000004,0.31669,7.0
1556,MK,1590,1055,-535,0.29748,0.43601999999999996,3.0
1557,Fivos,1591,1599,8,0.29685,0.30363,18.0
1558,_wdd,1592,1591,-1,0.29644000000000004,0.30733,2.0
1559,StrongZ,1593,1561,-32,0.29596999999999996,0.31983,2.0
1560,Krishna Kishore Andhavarapu,1594,1617,23,0.2958,0.29589,9.0
1561,yuval,1595,1589,-6,0.29568,0.30834,13.0
1562,forward,1596,1604,8,0.29551,0.30019,18.0
1563,nubatama,1597,1618,21,0.29514,0.29551,4.0
1564,hklee,1598,1587,-11,0.29506,0.30951999999999996,2.0
1565,合肥赵又廷,1599,1614,15,0.29457,0.29683000000000004,17.0
1566,PinarDemetci,1600,1633,33,0.29411,0.28972,2.0
1567,jianrenmeng,1601,1628,27,0.29406,0.29156,4.0
1568,PeterGrundell,1602,1598,-4,0.29354,0.30377,17.0
1569,james_pb,1603,1606,3,0.2923,0.29901,12.0
1570,Behjati,1604,1574,-30,0.29222,0.31377,2.0
1571,Tadek_z_Galycji,1605,1594,-11,0.29218,0.30566,7.0
1572,weewilly,1606,1626,20,0.29204,0.29229,5.0
1573,Caffeinism Kim,1607,1612,5,0.29067,0.29788000000000003,19.0
1574,Wills C,1608,1600,-8,0.29066,0.30358,8.0
1575,Terkel Bo Olsen,1609,1602,-7,0.28924,0.30073,13.0
1576,evan,1610,1581,-29,0.28906,0.31121,5.0
1577,lubin,1611,1613,2,0.28862,0.29713,6.0
1578,Bob Liu,1612,1609,-3,0.28826,0.29856,4.0
1579,VikasSangwan,1613,1603,-10,0.28781999999999996,0.30036,4.0
1580,oct_path,1614,1630,16,0.28781,0.29098,12.0
1581,victorinaya,1615,1640,25,0.28665,0.28368000000000004,1.0
1582,Lalit,1616,1647,31,0.28663,0.27931999999999996,1.0
1583,OxFEE1DEAD,1618,1631,13,0.28600000000000003,0.29014,5.0
1584,Fei-Fei,1617,1572,-45,0.28600000000000003,0.31408,6.0
1585,Jazzcharles,1619,1579,-40,0.2852,0.31176,3.0
1586,Niskelo,1620,1643,23,0.28485,0.28191,9.0
1587,sray1234,1621,1639,18,0.28481999999999996,0.28402,6.0
1588,KMAI_79644689,1622,1584,-38,0.28462,0.31028,36.0
1589,laurac2,1623,1585,-38,0.28414,0.30996,14.0
1590,Chong Shen,1624,1650,26,0.28292,0.27695,14.0
1591,xiashiwuming,1625,1635,10,0.28214,0.28678000000000003,3.0
1592,jtunis,1626,1619,-7,0.28196,0.29512,3.0
1593,Antonio Pitrelli,1627,1622,-5,0.28181999999999996,0.29325,16.0
1594,azer gorai,1628,1629,1,0.2812,0.29107,6.0
1595,Tete Ko,1629,1621,-8,0.28024,0.29356,5.0
1596,AdrianC,1630,1659,29,0.27751,0.26989,5.0
1597,COT,1631,1634,3,0.27695,0.28874,3.0
1598,Nemanja Jankovic,1632,1632,0,0.27668000000000004,0.2898,2.0
1599,djona,1633,1636,3,0.27491,0.2858,1.0
1600,Hansoluo,1634,1637,3,0.27463000000000004,0.28547,7.0
1601,DmitryKustikov,1635,1595,-40,0.27444,0.30566,1.0
1602,ZhangJun,1636,1651,15,0.27432,0.27662,14.0
1603,Heng-Cheng Kuo,1637,1645,8,0.27428,0.28098,4.0
1604,Paul Hui,1638,1652,14,0.27405999999999997,0.27499,2.0
1605,sn06,1639,1653,14,0.27375,0.27294,1.0
1606,chenxuheng,1640,1638,-2,0.27342,0.28428000000000003,10.0
1607,cjshnb,1641,1682,41,0.27304,0.25937,2.0
1608,jc chan,1642,1610,-32,0.27232,0.29812,3.0
1609,Practice,1643,1663,20,0.27048,0.26895,14.0
1610,Pawel Niegowski,1644,1605,-39,0.27044,0.2992,35.0
1611,Clayton McKee,1645,1502,-143,0.27018000000000003,0.3394,27.0
1612,XYQHAPPY,1646,1662,16,0.26907,0.26942,1.0
1613,GowthamM,1647,1677,30,0.26905,0.26241,6.0
1614,PeterK,1648,1641,-7,0.26868000000000003,0.28243,19.0
1615,HamzaFarhan,1649,1648,-1,0.26849,0.27789,15.0
1616,taraspiotr,1650,1623,-27,0.26611999999999997,0.29309,2.0
1617,深圳吴彦祖,1651,1625,-26,0.2659,0.29268,2.0
1618,Harsha Lokavarapu,1652,1616,-36,0.26582,0.29628000000000004,6.0
1619,Mahmoud Fawzi,1653,1642,-11,0.26496,0.28192,6.0
1620,Jonathan Schnabel,1654,1664,10,0.26475,0.26771,3.0
1621,Ayush Saklani,1655,1624,-31,0.26393,0.29301,12.0
1622,sunhwan,1656,1666,10,0.26383,0.26654,9.0
1623,Akimasa KITAJIMA,1657,1655,-2,0.26337,0.27184,17.0
1624,RomanBeliy,1658,1680,22,0.26328,0.26066999999999996,2.0
1625,Lâm Tùng,1659,1665,6,0.2632,0.26691,1.0
1626,MickCrog,1660,1672,12,0.26319000000000004,0.26369000000000004,5.0
1627,P-fold,1661,1656,-5,0.26273,0.27105,5.0
1628,Fakhir Ali,1662,1674,12,0.26258000000000004,0.26295999999999997,22.0
1629,Rupesh Sreeraman,1663,1646,-17,0.26258000000000004,0.28009,5.0
1630,SASIKIRAN KARRI,1664,1675,11,0.26258000000000004,0.26295999999999997,1.0
1631,Avinash Rai,1665,1673,8,0.26258000000000004,0.26295999999999997,10.0
1632,Neural nets,1666,1670,4,0.261,0.26482,3.0
1633,AnshumanSahoo,1667,1668,1,0.26098000000000005,0.26525,24.0
1634,Alex Katrenko,1668,1667,-1,0.26092,0.26599,6.0
1635,Jan Dierckx,1669,1661,-8,0.26065,0.26945,16.0
1636,Alex Kuzmin,1670,1660,-10,0.26043,0.26950999999999997,1.0
1637,31diots,1671,1679,8,0.26026,0.26150999999999996,1.0
1638,jmeriaux,1672,1678,6,0.26016,0.26239,6.0
1639,Igor Inozemtsev,1673,1644,-29,0.25968,0.28131,1.0
1640,monaca,1674,1685,11,0.2596,0.2581,9.0
1641,vsr,1675,1156,-519,0.25729,0.42467,1.0
1642,Kris,1676,1700,24,0.25711,0.25027,3.0
1643,Tang,1677,1683,6,0.25681,0.25924,1.0
1644,Vladimir Khrustalev,1678,1658,-20,0.25673,0.27055999999999997,4.0
1645,Tayjsl,1679,1671,-8,0.25667,0.26418,6.0
1646,remidi,1680,1692,12,0.25589,0.2543,4.0
1647,Sum Product,1681,1686,5,0.2558,0.25708000000000003,11.0
1648,finder,1682,1687,5,0.25535,0.25698000000000004,5.0
1649,Robin,1683,1657,-26,0.25516,0.27084,8.0
1650,ABIMANNAN,1684,1725,41,0.25509,0.24072,3.0
1651,UncleDrew,1685,1689,4,0.25395999999999996,0.25665,1.0
1652,curfew,1686,1690,4,0.25384,0.25656,6.0
1653,Nikita Moshkov,1687,1654,-33,0.25211,0.27247,5.0
1654,Cristian Yones,1688,1694,6,0.25173,0.25254,2.0
1655,ShedrickBridgeforth,1689,1701,12,0.25089,0.25025,3.0
1656,stephen,1690,1684,-6,0.25081,0.25855,28.0
1657,insight,1691,1691,0,0.24948,0.25439,5.0
1658,Victor Zhao,1692,1669,-23,0.2494,0.26507,5.0
1659,polimi-data-scientists,1693,1714,21,0.24505,0.24361999999999998,5.0
1660,Mohamed El hibouri,1694,1706,12,0.24485,0.24853000000000003,13.0
1661,grigorii,1695,1734,39,0.24484,0.23256999999999997,2.0
1662,BroadwayView,1696,1696,0,0.24479,0.25128,29.0
1663,qishengjiang,1697,1649,-48,0.24361999999999998,0.27757,3.0
1664,Citrecimon,1698,1693,-5,0.24333000000000002,0.25393000000000004,38.0
1665,iSmart,1699,1704,5,0.24327,0.24985,3.0
