,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
3032,RJPat,3080,3076,-4,3.72019,3.81103,6
3033,sachin619,3081,3073,-8,3.72021,3.8106,1
3034,youngkey 2,3082,3068,-14,3.7205,3.8096,13
3035,Anton,3083,3021,-62,3.72067,3.797,76
3036,B.Soucheleau,3084,3060,-24,3.7207,3.80692,5
3037,SeaBreeze,3085,3078,-7,3.72088,3.81218,1
3038,The_Losers,3086,3069,-17,3.72103,3.80963,21
3039,jay,3087,3109,22,3.72114,3.82414,6
3040,cook,3088,3079,-9,3.72132,3.81245,9
3041,tien bui,3089,3086,-3,3.72139,3.81419,2
3042,Amit Kumar,3090,3080,-10,3.72214,3.81302,52
3043,Nikita Gorokhov,3091,1233,-1858,3.72218,3.69218,43
3044,optoport,3092,1227,-1865,3.72226,3.69213,1
3045,BenhamO,3093,3110,17,3.7224,3.82426,3
3046,Edison,3095,3081,-14,3.7229,3.81352,1
3047,btk1,3094,3082,-12,3.7229,3.81352,1
3048,LEA,3096,3116,20,3.72356,3.82654,10
3049,Matthew Barstead,3097,3135,38,3.72404,3.83226,11
3050,Michael Pawlus,3098,3087,-11,3.72459,3.81569,1
3051,Makoto Kirihata,3099,3085,-14,3.72484,3.81387,4
3052,Fabrizio Milo,3100,2965,-135,3.72494,3.77555,1
3053,Roaldb,3101,3100,-1,3.72512,3.82035,20
3054,Vinayaka,3102,3077,-25,3.72519,3.8117,3
3055,inlier,3103,3103,0,3.72557,3.82197,15
3056,Shakiba Moradi,3104,3130,26,3.72562,3.83068,4
3057,HQS,3105,3122,17,3.72581,3.82863,16
3058,ferrisbueller,3106,3114,8,3.72604,3.8258,2
3059,Rosettawalterpitts,3107,2760,-347,3.7262,3.73448,10
3060,sink,3108,3092,-16,3.72632,3.8183,5
3061,Anthony Duff,3109,3099,-10,3.72636,3.82034,11
3062,Niranjan Zalake,3110,3097,-13,3.72672,3.81984,22
3063,karthik kolli,3111,2882,-229,3.7268,3.75538,4
3064,Vivek S,3112,3137,25,3.72695,3.83266,7
3065,Hieu_Phan,3113,3113,0,3.72735,3.82579,26
3066,Dudu,3114,3118,4,3.72736,3.82808,14
3067,Phoebelones20,3115,2772,-343,3.72772,3.73624,10
3068,Parth Naik,3116,3106,-10,3.72783,3.82258,4
3069,piyush01bhatt,3117,3147,30,3.72784,3.83659,7
3070,kimi,3118,3098,-20,3.72852,3.82019,7
3071,nikhilikhar,3119,3093,-26,3.72879,3.81831,15
3072,enlighter,3120,3107,-13,3.7288,3.82373,5
3073,Dinesh,3121,3180,59,3.72921,3.84899,6
3074,Lefteris K,3122,3101,-21,3.73008,3.82073,2
3075,enibriu,3123,3104,-19,3.73019,3.82227,17
3076,Hue Chou,3124,3142,18,3.73025,3.83369,8
3077,Garden Fu,3125,2249,-876,3.73031,3.70278,25
3078,Henny,3126,3169,43,3.73058,3.84442,6
3079,Yuta,3127,3155,28,3.73061,3.83881,5
3080,rklepov,3128,3105,-23,3.73095,3.82257,7
3081,Tee Ming Yi,3129,3152,23,3.73104,3.83851,16
3082,Noah Rubinstein,3130,3165,35,3.73237,3.84215,15
3083,Data Scientist Kr,3131,3179,48,3.73238,3.84885,29
3084,Jongyoung,3132,3108,-24,3.7332,3.82399,3
3085,Anton Burtyka,3133,3145,12,3.7336,3.83584,24
3086,tonami,3134,3119,-15,3.73368,3.82824,4
3087,jiangzhe,3135,3126,-9,3.73375,3.82971,7
3088,JAXJAX,3136,3121,-15,3.73377,3.82859,3
3089,Claudiath,3137,3131,-6,3.73406,3.83134,1
3090,Terry Pham,3138,3115,-23,3.73427,3.82591,18
3091,Autarky,3139,3140,1,3.7344,3.83326,2
3092,Melinda Smith,3141,3111,-30,3.73533,3.8252,1
3093,Alexander Marinskiy,3142,3138,-4,3.73536,3.83271,4
3094,Hayden Moffat,3143,3123,-20,3.73543,3.82891,3
3095,lovekey,3144,3112,-32,3.73603,3.82572,3
3096,huangdx,3145,3154,9,3.73621,3.8388,3
3097,arjunsreekumar87,3146,3184,38,3.73646,3.85052,3
3098,kMUTOU,3147,3134,-13,3.73651,3.83222,4
3099,towelie,3148,3128,-20,3.73711,3.82981,2
3100,shinespa,3149,3173,24,3.73755,3.8468,4
3101,月亮小仙女,3150,3177,27,3.73799,3.84768,4
3102,Youyoung Jang,3151,3162,11,3.73804,3.84043,1
3103,kaaabb,3152,3139,-13,3.73879,3.83301,1
3104,Garrett Laird,3153,3196,43,3.73914,3.85571,20
3105,Deepak Rajwani,3154,3168,14,3.73933,3.8441,7
3106,I'll be on the LB one day,3155,3157,2,3.7397,3.83928,6
3107,forest12,3156,3146,-10,3.74002,3.83643,1
3108,SedkiBoubakri,3157,3185,28,3.74063,3.85097,10
3109,prajna,3158,3171,13,3.74071,3.84566,24
3110,Suneet Bhatia,3159,3144,-15,3.74072,3.83515,5
3111,ManuelWong,3160,3183,23,3.74077,3.84987,1
3112,Nithinthakur,3161,3143,-18,3.74081,3.8344,1
3113,Yogi Dhiman,3162,3150,-12,3.74095,3.83764,10
3114,lipeng2,3163,3160,-3,3.74103,3.84024,4
3115,Michael Icaza,3164,3182,18,3.74202,3.8493,25
3116,Mikhail Novikov,3165,3156,-9,3.7421,3.83896,1
3117,jarink,3166,3120,-46,3.74234,3.82834,1
3118,chanchino,3167,3148,-19,3.74267,3.83706,2
3119,Thomas Trouton,3168,3136,-32,3.7431,3.83238,3
3120,Taylert,3169,3190,21,3.74332,3.85238,9
3121,asqq,3170,3176,6,3.74362,3.84756,2
3122,mmmsan,3171,3102,-69,3.74364,3.82154,2
3123,Celio,3172,3133,-39,3.74381,3.8321,13
3124,kopaprin,3173,3124,-49,3.74391,3.82903,3
3125,AldoMartínez,3174,3158,-16,3.74413,3.83942,6
3126,Set To Accuracy,3175,3175,0,3.74422,3.84739,12
3127,AbandonedSpaceMonkey,3176,3186,10,3.74475,3.85105,6
3128,KhaledHoza,3177,3204,27,3.74476,3.85871,26
3129,Anubhav Dhiman,3178,3159,-19,3.74486,3.83953,6
3130,Ann M,3179,3125,-54,3.74533,3.82913,10
3131,Bob Bonne,3180,3166,-14,3.74554,3.84302,10
3132,Asif,3181,3151,-30,3.74627,3.83847,18
3133,aiji,3182,3172,-10,3.74637,3.84604,6
3134,Majed Abukhater,3183,3198,15,3.74642,3.85714,3
3135,K Shi,3184,3208,24,3.74662,3.86035,25
3136,Yunfei Bai,3185,3153,-32,3.7468,3.83855,5
3137,SVJ24,3186,3167,-19,3.74682,3.84364,5
3138,Ecstacy Cuckoo,3187,3203,16,3.74775,3.85837,6
3139,gredwin,3188,3205,17,3.74879,3.85872,1
3140,makarchuk,3189,3209,20,3.74909,3.86118,5
3141,MatthewMcGonagle,3190,3211,21,3.74921,3.86171,5
3142,optimus,3191,3200,9,3.74939,3.85754,6
3143,ISB Optimus,3192,2977,-215,3.75003,3.77933,13
3144,TomTum,3193,3216,23,3.75011,3.86309,6
3145,Abdel Lhm,3194,3223,29,3.75012,3.86794,9
3146,UncleTian,3195,3178,-17,3.75021,3.84852,6
3147,BGU-DLYAI,3196,3193,-3,3.7503,3.85485,16
3148,andy li,3197,3029,-168,3.75106,3.80032,4
3149,Rafael Veras,3198,3149,-49,3.75228,3.83762,26
3150,ATIS,3199,3202,3,3.75265,3.85812,3
3151,jeremypmobley,3200,3197,-3,3.7527,3.85677,2
3152,Erik Apostol,3201,3199,-2,3.75311,3.85734,11
3153,Preeti,3202,3195,-7,3.75323,3.85505,10
3154,nagaixx,3203,3181,-22,3.75327,3.84901,16
3155,Balram,3204,3174,-30,3.75406,3.84723,3
3156,songtaoshi,3205,3189,-16,3.75414,3.85165,1
3157,ado,3206,3207,1,3.75473,3.85964,4
3158,Peter Lam,3207,3132,-75,3.75505,3.83204,4
3159,NicholasSmith,3208,3213,5,3.75645,3.86232,6
3160,kazrin3,3209,3170,-39,3.75707,3.84463,4
3161,Georgi Petkov,3210,3187,-23,3.75725,3.85153,24
3162,Richie,3211,3228,17,3.75744,3.87008,3
3163,Darryl,3212,3218,6,3.75754,3.86556,8
3164,sanraz,3213,3222,9,3.75786,3.86762,10
3165,averkho,3214,3217,3,3.75793,3.86483,1
3166,SubhadipPaul,3215,3246,31,3.75809,3.87466,15
3167,LnR_AI,3216,3212,-4,3.75815,3.86215,19
3168,Olivier Viollet,3217,3225,8,3.75823,3.86887,13
3169,Jose M.,3218,3238,20,3.75852,3.87256,4
3170,Fabien,3219,3230,11,3.75881,3.87124,9
3171,Murtaza Nazir,3220,3188,-32,3.75897,3.85155,7
3172,Enricco Tineo,3221,3191,-30,3.75899,3.85346,24
3173,Kranthi,3222,3129,-93,3.75935,3.82987,2
3174,EDA,3223,3227,4,3.76021,3.86975,5
3175,alboo,3224,3192,-32,3.76032,3.85369,10
3176,newton,3225,3237,12,3.7607,3.87234,5
3177,Casey_Works,3226,3236,10,3.76086,3.87233,20
3178,piggy,3227,3231,4,3.76215,3.87149,4
3179,Sunny,3228,3232,4,3.76228,3.87177,22
3180,rem_,3229,3233,4,3.76269,3.87179,5
3181,wdd@huster,3230,3240,10,3.76293,3.87312,1
3182,TaylorThiel,3231,3256,25,3.7632,3.87839,8
3183,Ariel Aragon,3232,3194,-38,3.76334,3.85488,10
3184,rabbi18,3233,3215,-18,3.76337,3.86303,12
3185,Daniel Cañueto,3234,3264,30,3.76338,3.88038,1
3186,Y Tan,3235,3271,36,3.76358,3.88113,3
3187,Vlatka,3236,3262,26,3.76503,3.87933,3
3188,Sudeep Shouche,3237,3242,5,3.76507,3.87326,20
3189,gahanna,3239,3210,-29,3.76529,3.8617,6
3190,mizomatic,3240,3259,19,3.76535,3.87884,2
3191,ChanHur,3241,3255,14,3.76537,3.87839,3
3192,Nitin Garg,3242,3258,16,3.76548,3.8787,6
3193,MayurVishwasrao,3243,3252,9,3.76551,3.87727,4
3194,LiboZhu16,3244,2138,-1106,3.7656,3.70069,3
3195,gyr0,3245,3267,22,3.76585,3.88068,10
3196,Vishwas Bhat,3246,3274,28,3.76588,3.88127,1
3197,EmielvanDongen,3247,3282,35,3.76606,3.88191,2
3198,James Lee,3248,3283,35,3.76611,3.88203,7
3199,aidavid,3249,3224,-25,3.76632,3.86861,36
3200,Anastasios Zouzias,3250,3329,79,3.76671,3.88215,1
3201,LaurenR,3251,3214,-37,3.76687,3.86263,4
3202,Toby,3252,3335,83,3.76688,3.88336,13
3203,Filiberto Biolcati Rinaldi,3253,3266,13,3.76696,3.88048,5
3204,Michal Korzen,3254,3330,76,3.76717,3.88222,1
3205,Prakash Ponnusamy,3255,3272,17,3.76721,3.88118,6
3206,Ismail El Mastafi,3256,3241,-15,3.76725,3.87318,2
3207,KeysChang,3257,3280,23,3.76725,3.88177,1
3208,Tahirhan_YILDIZOGLU,3283,3294,11,3.76727,3.88205,8
3209,Arnold Kuo,3284,3311,27,3.76727,3.88205,1
3210,Vivek Narsale,3285,3297,12,3.76727,3.88205,1
3211,Pei Zhao,3286,3289,3,3.76727,3.88205,1
3212,Diana Kolusheva,3288,3318,30,3.76727,3.88205,2
3213,Sheldon,3289,3291,2,3.76727,3.88205,4
3214,dexter,3290,3326,36,3.76727,3.88205,2
3215,xboard,3291,3298,7,3.76727,3.88205,6
3216,i want 5000choen,3292,3325,33,3.76727,3.88205,1
3217,Argo,3293,3310,17,3.76727,3.88205,1
3218,Andrew Leonard,3296,3309,13,3.76727,3.88205,13
3219,Ashwani Singh,3295,3317,22,3.76727,3.88205,1
3220,preetiagarwal,3282,3201,-81,3.76727,3.85775,1
3221,Junya Kokami,3297,3306,9,3.76727,3.88205,1
3222,ĐứcAnh,3298,3320,22,3.76727,3.88205,1
3223,小幸运,3299,3301,2,3.76727,3.88205,1
3224,At Yuge,3300,3313,13,3.76727,3.88205,1
3225,feeeper,3301,3321,20,3.76727,3.88205,1
3226,Mr.L--,3302,3285,-17,3.76727,3.88205,6
3227,Nguyễn Dũng,3303,3286,-17,3.76727,3.88205,1
3228,_ClusterOne_,3294,3307,13,3.76727,3.88205,1
3229,Abhay,3281,3308,27,3.76727,3.88205,1
3230,Fido,3287,3322,35,3.76727,3.88205,3
3231,BlinkBlink,3279,3314,35,3.76727,3.88205,4
3232,deftot,3258,3316,58,3.76727,3.88205,1
3233,masaji,3259,3284,25,3.76727,3.88205,1
3234,花花,3260,3302,42,3.76727,3.88205,1
3235,gooty,3261,3324,63,3.76727,3.88205,1
3236,saneryee,3262,3290,28,3.76727,3.88205,2
3237,Ludri,3263,3305,42,3.76727,3.88205,3
3238,DataNinja,3265,3315,50,3.76727,3.88205,2
3239,jima,3266,3327,61,3.76727,3.88205,1
3240,Niranjan Rao,3267,3287,20,3.76727,3.88205,2
3241,Oleg Melnikov,3268,3288,20,3.76727,3.88205,1
3242,ybkaggle,3264,3299,35,3.76727,3.88205,1
3243,Sush_mita,3270,3303,33,3.76727,3.88205,1
3244,Diego D.,3269,3319,50,3.76727,3.88205,2
3245,Suresh Kumar,3277,3292,15,3.76727,3.88205,13
3246,amir22010,3276,3276,0,3.76727,3.88133,3
3247,lei zhang,3275,3296,21,3.76727,3.88205,1
3248,kagglian,3274,3312,38,3.76727,3.88205,1
3249,TingHaoLai,3278,3293,15,3.76727,3.88205,1
3250,firou1925,3273,3323,50,3.76727,3.88205,1
3251,youhei0917,3272,3300,28,3.76727,3.88205,1
3252,Taxman,3271,3295,24,3.76727,3.88205,6
3253,Kannan Venkat,3280,3304,24,3.76727,3.88205,1
3254,Kuojian Lu,3304,3270,-34,3.76728,3.88108,2
3255,MuP62,3305,3275,-30,3.7673,3.88131,3
3256,Hubery Zhou,3306,3332,26,3.76733,3.88256,1
3257,HYOJUN,3307,3273,-34,3.76734,3.88125,1
3258,jcjc23,3308,3269,-39,3.7674,3.88104,4
3259,Mike C,3309,3247,-62,3.7677,3.87477,7
3260,Auguste Hoang Duc,3310,3281,-29,3.76785,3.88179,3
3261,MG1533023,3311,3331,20,3.76787,3.88238,2
3262,banr1jnts,3312,3345,33,3.76805,3.88466,2
3263,Valent1ne,3313,3278,-35,3.7684,3.88153,1
3264,Ram Sure,3316,3343,27,3.76874,3.88444,3
3265,GauravAthavale,3315,3342,27,3.76874,3.88444,4
3266,BGU-DL Y&A,3314,3341,27,3.76874,3.88444,4
3267,Rick Bruins,3317,3350,33,3.76904,3.88539,1
3268,Robert,3318,3380,62,3.7694,3.89201,2
3269,Navi2704,3319,3353,34,3.76956,3.88616,6
3270,Catherine,3320,3365,45,3.76958,3.88951,5
3271,schlerp,3321,3347,26,3.76973,3.88487,11
3272,Mario Sabatino,3322,3221,-101,3.76976,3.86726,7
3273,Ilya Piskov,3323,3234,-89,3.76999,3.87191,5
3274,Michal Olejniczak,3330,3378,48,3.77017,3.89201,1
3275,Paweł Jankiewicz,3329,3379,50,3.77017,3.89201,1
3276,VanDavv,3328,3381,53,3.77017,3.89201,1
3277,KarelVanicek,3324,3376,52,3.77017,3.89201,1
3278,BlindWas,3326,3374,48,3.77017,3.89201,1
3279,Konrad,3325,3377,52,3.77017,3.89201,1
3280,kalegg,3327,3375,48,3.77017,3.89201,1
3281,Tarun Goyal,3331,3250,-81,3.77028,3.87642,27
3282,AndNov,3332,3356,24,3.7707,3.88688,18
3283,ChihHuiHov2,3333,3243,-90,3.77089,3.87347,9
3284,Priyanka,3334,3263,-71,3.7709,3.87949,24
3285,delphiXK,3335,3340,5,3.77094,3.88442,18
3286,Daniel Legorreta,3336,3368,32,3.77107,3.89032,1
3287,Ngoc Bien,3337,3338,1,3.77128,3.8842,24
3288,ababa,3338,3245,-93,3.77165,3.87434,16
3289,sea,3340,3344,4,3.77222,3.8845,3
3290,super_hero,3341,3226,-115,3.77236,3.86949,2
3291,Gennadiy Dobrovolsky,3342,3260,-82,3.7725,3.87889,2
3292,ashutosh,3343,3229,-114,3.77307,3.87081,27
3293,Bukin Ruslan,3344,2244,-1100,3.77321,3.70261,20
3294,Pushparaj,3345,3161,-184,3.77328,3.8404,7
3295,leuder,3346,3248,-98,3.77377,3.87549,1
3296,D.R.A,3347,3220,-127,3.77393,3.86615,3
3297,wenwuhang,3348,3352,4,3.77435,3.88599,2
3298,Unni Vellani,3349,3355,6,3.77443,3.88621,7
3299,Kaishita Eiichi,3350,3357,7,3.7747,3.88701,18
3300,Thibaut Viel,3353,3253,-100,3.77502,3.8779,2
3301,Alex Shlyazhko,3351,3373,22,3.77502,3.89164,1
3302,Vasily,3352,3372,20,3.77502,3.89164,1
3303,AmineDaMLGod,3354,3371,17,3.7752,3.89064,4
3304,andyliu9527,3355,3386,31,3.77527,3.893,7
3305,doran,3356,3369,13,3.77555,3.89041,1
3306,Lisa Lentati,3357,3277,-80,3.77603,3.88149,1
3307,voloch,3358,3389,31,3.77617,3.89422,8
3308,Ndbeer91,3359,3390,31,3.77649,3.89433,7
3309,GuiYuan,3360,3363,3,3.7766,3.88864,2
3310,aboul,3361,3261,-100,3.77774,3.87894,2
3311,Ilya Emelianov,3362,3249,-113,3.77824,3.87607,3
3312,Harinatha Reddy Chintu,3363,3359,-4,3.77828,3.88757,20
3313,Arash B,3364,3333,-31,3.77845,3.88279,6
3314,Macondo,3365,3402,37,3.77891,3.89823,19
3315,arth,3366,3387,21,3.77894,3.89339,10
3316,Joshi,3367,3279,-88,3.77895,3.88175,27
3317,Byron Dennis,3368,3366,-2,3.77917,3.89008,5
3318,AnirbanK,3369,3354,-15,3.77923,3.8862,43
3319,Jeremy Hartman,3370,3219,-151,3.77945,3.866,9
3320,Sen Nagarajan,3371,3392,21,3.77951,3.89486,8
3321,SriLankaDS,3372,3346,-26,3.77955,3.88468,10
3322,Sam Harmon,3373,3206,-167,3.77977,3.85912,2
3323,Taylor Zhang,3374,3334,-40,3.77985,3.88318,1
3324,letterone,3375,3364,-11,3.77986,3.88947,13
3325,Daniele Cammareri,3376,3349,-27,3.7799,3.88514,6
3326,xiechunhui,3377,3395,18,3.78004,3.89531,1
3327,Steve S,3378,3398,20,3.78007,3.89585,4
3328,hanaia,3379,3388,9,3.78035,3.89355,3
3329,shaban,3380,3370,-10,3.78039,3.89057,8
3330,Angelo Li,3381,3358,-23,3.78064,3.88737,5
3331,swarnavallurupalli,3382,3257,-125,3.78069,3.87844,7
3332,JahanAjani,3383,3393,10,3.78082,3.895,3
3333,Soheil Karimi,3384,3360,-24,3.78119,3.88827,15
3334,Khunakorn,3385,3348,-37,3.7812,3.88488,13
3335,MartinDetournay,3386,3403,17,3.78125,3.89864,2
3336,Sakthi Priyan H,3387,3351,-36,3.78137,3.88581,12
3337,FAN YANG,3388,3336,-52,3.78174,3.88383,7
3338,Kubi,3389,3328,-61,3.78181,3.88211,1
3339,Ankasor,3390,3384,-6,3.78242,3.89239,7
3340,Lukas Stäcker,3391,3362,-29,3.7829,3.88853,2
3341,Egor Spirin,3392,3408,16,3.78332,3.89964,7
3342,jazzycrazzy,3393,3415,22,3.78353,3.90161,3
3343,ChrisE,3394,3401,7,3.78356,3.89812,2
3344,Cihan Demir,3395,3391,-4,3.78404,3.89448,9
3345,Breogán Cid Díaz,3396,3265,-131,3.78407,3.88047,4
3346,jcardenas14,3397,3251,-146,3.7844,3.87656,56
3347,s shimizu,3398,3417,19,3.78483,3.90274,10
3348,Vincent en Koen,3399,3414,15,3.7849,3.90099,31
3349,Dawn,3400,3396,-4,3.78492,3.8955,13
3350,KarthikDutt,3401,3419,18,3.78523,3.90366,14
3351,AILyra,3402,3418,16,3.78539,3.90326,2
3352,DmitriyLamzin,3403,3413,10,3.78539,3.90092,7
3353,Bryan Edwards,3404,3361,-43,3.78559,3.88851,10
3354,Piotr Kwiatkowski,3405,3394,-11,3.78566,3.89509,8
3355,Ishan Gupta,3406,3367,-39,3.78587,3.8903,10
3356,Shinya yaginuma,3407,3337,-70,3.78603,3.88406,5
3357,Archana Anandakrishnan,3408,3383,-25,3.7863,3.89232,7
3358,Jinhui Liang,3409,3404,-5,3.78641,3.89869,6
3359,Dmitry Saponov,3410,3409,-1,3.78641,3.90003,5
3360,doteeee,3411,3400,-11,3.7869,3.89669,11
3361,Ringwraith,3412,3339,-73,3.78753,3.88438,8
3362,Hassjo,3413,3382,-31,3.78792,3.89206,2
3363,Robby,3414,3385,-29,3.78798,3.89258,7
3364,Mark Pearl,3415,3438,23,3.78865,3.90786,2
3365,DrTuff,3416,3407,-9,3.78877,3.89889,8
3366,Andrew's Cat,3417,3437,20,3.78946,3.90774,3
3367,Simone Coslovich,3418,3411,-7,3.79048,3.90051,6
3368,Igor,3419,3433,14,3.79051,3.90742,22
3369,just_wandering,3420,3397,-23,3.79069,3.89578,1
3370,Harish Kushwaha,3421,3423,2,3.79092,3.90478,26
3371,DeepStudent,3422,3427,5,3.79111,3.90588,14
3372,Sam Lee,3423,3425,2,3.79113,3.90551,3
3373,TrucoMarreco,3424,3449,25,3.79199,3.91014,3
3374,Yujie Zhou,3425,3459,34,3.79284,3.91142,4
3375,ms1720,3426,3460,34,3.79287,3.91151,6
3376,laviniaP,3427,3434,7,3.79298,3.90749,3
3377,Jose Maia Neto,3428,3421,-7,3.79318,3.90462,6
3378,bbjishnu,3429,3431,2,3.79341,3.9066,14
3379,Aakashuppadhaya,3430,3422,-8,3.79361,3.9047,8
3380,Pieter Roffelsen,3431,3450,19,3.79445,3.91035,4
3381,personanondata,3432,3456,24,3.79523,3.91126,5
3382,straightToTheBottom,3433,3435,2,3.79528,3.90759,5
3383,yossy110,3434,3457,23,3.79534,3.91126,2
3384,John Shen,3435,3455,20,3.79534,3.91126,1
3385,weiyuhaha,3436,3412,-24,3.79563,3.9008,5
3386,Fernando de la Fuente,3437,3406,-31,3.7957,3.89887,9
3387,EricBoxer,3438,3424,-14,3.79583,3.90508,5
3388,shieldfoundry,3439,3405,-34,3.79591,3.8988,4
3389,Henrique Mello,3440,3465,25,3.79602,3.91313,5
3390,Igmalta,3441,3454,13,3.79627,3.91099,14
3391,RyanGoodman,3442,3428,-14,3.7964,3.90589,4
3392,EmilySt,3443,3458,15,3.79647,3.9114,1
3393,Jānis,3444,3445,1,3.79663,3.90987,24
3394,Aleksey Buzmakov,3445,3441,-4,3.79671,3.90882,5
3395,chantcalf,3446,3432,-14,3.79675,3.90717,5
3396,haze211,3447,3436,-11,3.7971,3.90772,11
3397,MLapp,3448,3420,-28,3.79736,3.90451,8
3398,Citrecimon,3449,3442,-7,3.79767,3.90906,13
3399,Jesse Espinoza,3450,3474,24,3.79818,3.91529,5
3400,Matthew Hostak,3451,3443,-8,3.79847,3.90948,10
3401,R,3452,3453,1,3.79862,3.9109,12
3402,WellyDP,3453,3447,-6,3.79875,3.90988,6
3403,Eugene K,3454,3439,-15,3.79884,3.90791,5
3404,VNEV,3455,3430,-25,3.79955,3.90621,5
3405,HKJ,3456,3468,12,3.80007,3.91422,23
3406,Mansoori,3457,3451,-6,3.80008,3.91043,2
3407,jen wong,3458,3467,9,3.80045,3.91352,3
3408,Krishna Pothugunta,3459,3448,-11,3.80077,3.90996,12
3409,Blake_Gonth,3460,3426,-34,3.80115,3.90588,12
3410,Harmohit Singh,3461,3492,31,3.80132,3.9174,1
3411,Gleb,3462,3461,-1,3.80191,3.91182,7
3412,sonia,3463,3479,16,3.80207,3.91625,4
3413,suns,3464,3440,-24,3.80221,3.90867,9
3414,Abdelrahman Ikram,3465,3462,-3,3.80234,3.91239,49
3415,Takuya Akiyama,3466,3463,-3,3.80252,3.91249,2
3416,Surrey97,3467,3466,-1,3.80273,3.91346,4
3417,Kevin Klein,3468,3471,3,3.80283,3.91463,10
3418,Prithvi,3469,3483,14,3.80318,3.9166,1
3419,a string with a minimum length of 4,3470,3494,24,3.80324,3.91799,3
3420,Matt Gerdes,3471,3470,-1,3.80347,3.91457,1
3421,max_fish_HK,3472,3510,38,3.80374,3.92098,5
3422,sturrion,3473,3446,-27,3.80378,3.90988,7
3423,INSD,3474,3502,28,3.80391,3.91991,9
3424,Miguel Angel Fernandez Guerrero,3475,3469,-6,3.80402,3.91448,9
3425,Takuya Okamoto,3476,3476,0,3.8042,3.91565,6
3426,BR,3477,3490,13,3.80437,3.91704,4
3427,ioneds,3479,3491,12,3.80444,3.91714,4
3428,panos christopoulos,3480,3603,123,3.80445,3.92349,4
3429,EloNN,3481,3488,7,3.80447,3.91696,1
3430,ranasac,3482,3613,131,3.80447,3.924,17
3431,He who must not be named,3483,3489,6,3.80488,3.91698,8
3432,TumetiVarunbabu,3484,3506,22,3.80499,3.92057,3
3433,Anton Smerdov,3485,3480,-5,3.80506,3.91637,4
3434,Barb Bue,3486,3508,22,3.80511,3.92074,2
3435,Jishin Jayaraj,3487,3496,9,3.80511,3.9185,1
3436,CAL_SDU,3488,3604,116,3.80513,3.92352,1
3437,redshellspy,3489,3478,-11,3.80513,3.9161,1
3438,iyotab,3490,3452,-38,3.80537,3.91059,5
3439,ErvisGji,3491,3444,-47,3.80539,3.90969,5
3440,Ameen Abdelghani,3492,3523,31,3.80551,3.9212,11
3441,David Marchena,3493,3591,98,3.80557,3.92286,7
3442,MIST-18-2-5,3494,3487,-7,3.80568,3.91691,11
3443,Anubhav Bhardwaj,3495,3481,-14,3.80574,3.9164,4
3444,John Elmer Loretizo,3496,3547,51,3.80584,3.92179,11
3445,Berm,3497,3500,3,3.80595,3.91964,8
3446,Alexander Chebotarev,3498,3629,131,3.80598,3.92464,4
3447,ken ito,3499,3596,97,3.80609,3.92324,3
3448,Lafane,3500,3501,1,3.80613,3.91967,11
3449,joan_UNALM,3501,1207,-2294,3.8064,3.69199,5
3450,md123,3502,3509,7,3.80666,3.92085,2
3451,Kloud,3503,3504,1,3.8068,3.92042,2
3452,nathantheshark,3504,3486,-18,3.80682,3.91684,2
3453,Amir,3505,3522,17,3.80692,3.92117,22
3454,shinichi arimasu,3506,3477,-29,3.80692,3.91598,7
3455,FGall,3507,3535,28,3.80694,3.92154,5
3456,ajaix,3508,3512,4,3.80698,3.92101,1
3457,Siva Kailas,3509,3607,98,3.80699,3.92375,2
3458,A M Prajwal,3510,3539,29,3.80704,3.92167,4
3459,pks_bgh,3511,3541,30,3.80708,3.92167,1
3460,schiyoda,3512,3560,48,3.8071,3.922,1
3461,Thomas Mamkuzhy,3513,3075,-438,3.80711,3.81096,49
3462,Ramkumar,3514,3515,1,3.80711,3.92106,20
3463,DSEv,3515,2356,-1159,3.80712,3.70516,7
3464,natuya,3516,3534,18,3.80713,3.92151,1
3465,EL9911,3517,3071,-446,3.80714,3.81015,11
3466,Tibor Szabo,3518,3550,32,3.80715,3.92181,3
3467,Carlos Paz,3519,3543,24,3.80716,3.92173,8
3468,B Yang,3520,3513,-7,3.80719,3.92102,12
3469,karthik,3521,3558,37,3.8072,3.92197,1
3470,IINewton,3522,3524,2,3.80722,3.92121,1
3471,Maciej Kedziora,3523,3530,7,3.80723,3.92133,2
3472,Vishnu Dhas,3524,3552,28,3.80724,3.92183,1
3473,Anissh Vivekanand,3525,3542,17,3.80727,3.92168,1
3474,LEA_DS,3526,2455,-1071,3.8073,3.70628,8
3475,Twarik Harouna Mugumya,3527,3511,-16,3.8073,3.92099,2
3476,brsg,3528,3555,27,3.80731,3.9219,2
3477,Duo An,3529,3517,-12,3.80732,3.92112,4
3478,Bulb,3530,3526,-4,3.80732,3.92124,1
3479,Tim B,3531,3529,-2,3.80733,3.92128,1
3480,h4pZ,3532,3533,1,3.80733,3.92148,3
3481,rsapping,3533,3521,-12,3.80734,3.92116,4
3482,Marcos Ferreira,3534,3497,-37,3.80735,3.91854,2
3483,kubapok,3535,3528,-7,3.80736,3.92127,2
3484,Sudipto Kumar,3537,3537,0,3.80742,3.92165,4
3485,Marcos Brito,3538,3564,26,3.80745,3.92206,8
3486,Michael,3539,3556,17,3.80745,3.92194,2
3487,clarity89,3540,3536,-4,3.80745,3.9216,10
